           0  0.50000000000000000     
           1  0.52999997138977051     
           2  0.52809197513198658     
           3  0.52832695425843235     
           4  0.52829884884597400     
           5  0.52830222280788219     
           6  0.52830181795180142     
           7  0.52830186653475786     
           8  0.52830186070481255     
           9  0.52830186140440538     
          10  0.52830186132045431     
          11  0.52830186133052837     
          12  0.52830186132931956     
          13  0.52830186132946466     
          14  0.52830186132944723     
          15  0.52830186132944934     
          16  0.52830186132944901     
          17  0.52830186132944912     
          18  0.52830186132944912     
          19  0.52830186132944912     
          20  0.52830186132944912     
          21  0.52830186132944912     
          22  0.52830186132944912     
          23  0.52830186132944912     
          24  0.52830186132944912     
          25  0.52830186132944912     
          26  0.52830186132944912     
          27  0.52830186132944912     
          28  0.52830186132944912     
          29  0.52830186132944912     
          30  0.52830186132944912     
          31  0.52830186132944912     
          32  0.52830186132944912     
          33  0.52830186132944912     
          34  0.52830186132944912     
          35  0.52830186132944912     
          36  0.52830186132944912     
          37  0.52830186132944912     
          38  0.52830186132944912     
          39  0.52830186132944912     
          40  0.52830186132944912     
