   0.00000000000000000000000000000000000         1057443191370142720000000.00000000000      
   283824.000000000000000000000000000000         1057443191370142720000000.00000000012      
   567648.000000000000000000000000000000         1057443191370142720000000.00000000000      
   851472.000000000000000000000000000000         1057443191370142719999999.99999999988      
   1135296.00000000000000000000000000000         1057443191370142719999999.99999999977      
   1419120.00000000000000000000000000000         1057443191370142719999999.99999999977      
   1702944.00000000000000000000000000000         1057443191370142719999999.99999999977      
   1986768.00000000000000000000000000000         1057443191370142719999999.99999999965      
   2270592.00000000000000000000000000000         1057443191370142719999999.99999999953      
   2554416.00000000000000000000000000000         1057443191370142719999999.99999999953      
   2838240.00000000000000000000000000000         1057443191370142719999999.99999999953      
   3122064.00000000000000000000000000000         1057443191370142719999999.99999999953      
   3405888.00000000000000000000000000000         1057443191370142719999999.99999999965      
   3689712.00000000000000000000000000000         1057443191370142719999999.99999999965      
   3973536.00000000000000000000000000000         1057443191370142719999999.99999999953      
   4257360.00000000000000000000000000000         1057443191370142719999999.99999999965      
   4541184.00000000000000000000000000000         1057443191370142719999999.99999999977      
   4825008.00000000000000000000000000000         1057443191370142719999999.99999999953      
   5108832.00000000000000000000000000000         1057443191370142719999999.99999999965      
   5392656.00000000000000000000000000000         1057443191370142719999999.99999999965      
   5676480.00000000000000000000000000000         1057443191370142719999999.99999999953      
   5960304.00000000000000000000000000000         1057443191370142719999999.99999999953      
   6244128.00000000000000000000000000000         1057443191370142719999999.99999999942      
   6527952.00000000000000000000000000000         1057443191370142719999999.99999999953      
   6811776.00000000000000000000000000000         1057443191370142719999999.99999999942      
   7095600.00000000000000000000000000000         1057443191370142719999999.99999999930      
   7379424.00000000000000000000000000000         1057443191370142719999999.99999999942      
   7663248.00000000000000000000000000000         1057443191370142719999999.99999999930      
   7947072.00000000000000000000000000000         1057443191370142719999999.99999999907      
   8230896.00000000000000000000000000000         1057443191370142719999999.99999999919      
   8514720.00000000000000000000000000000         1057443191370142719999999.99999999919      
   8798544.00000000000000000000000000000         1057443191370142719999999.99999999930      
   9082368.00000000000000000000000000000         1057443191370142719999999.99999999930      
   9366192.00000000000000000000000000000         1057443191370142719999999.99999999953      
   9650016.00000000000000000000000000000         1057443191370142719999999.99999999953      
   9933840.00000000000000000000000000000         1057443191370142719999999.99999999965      
   10217664.0000000000000000000000000000         1057443191370142719999999.99999999953      
   10501488.0000000000000000000000000000         1057443191370142719999999.99999999942      
   10785312.0000000000000000000000000000         1057443191370142719999999.99999999953      
   11069136.0000000000000000000000000000         1057443191370142719999999.99999999919      
   11352960.0000000000000000000000000000         1057443191370142719999999.99999999907      
   11636784.0000000000000000000000000000         1057443191370142719999999.99999999895      
   11920608.0000000000000000000000000000         1057443191370142719999999.99999999884      
   12204432.0000000000000000000000000000         1057443191370142719999999.99999999884      
   12488256.0000000000000000000000000000         1057443191370142719999999.99999999860      
   12772080.0000000000000000000000000000         1057443191370142719999999.99999999884      
   13055904.0000000000000000000000000000         1057443191370142719999999.99999999884      
   13339728.0000000000000000000000000000         1057443191370142719999999.99999999860      
   13623552.0000000000000000000000000000         1057443191370142719999999.99999999860      
   13907376.0000000000000000000000000000         1057443191370142719999999.99999999884      
   14191200.0000000000000000000000000000         1057443191370142719999999.99999999907      
   14475024.0000000000000000000000000000         1057443191370142719999999.99999999884      
   14758848.0000000000000000000000000000         1057443191370142719999999.99999999872      
   15042672.0000000000000000000000000000         1057443191370142719999999.99999999884      
   15326496.0000000000000000000000000000         1057443191370142719999999.99999999884      
   15610320.0000000000000000000000000000         1057443191370142719999999.99999999884      
   15894144.0000000000000000000000000000         1057443191370142719999999.99999999953      
   16177968.0000000000000000000000000000         1057443191370142719999999.99999999930      
   16461792.0000000000000000000000000000         1057443191370142719999999.99999999953      
   16745616.0000000000000000000000000000         1057443191370142719999999.99999999930      
   17029440.0000000000000000000000000000         1057443191370142719999999.99999999930      
   17313264.0000000000000000000000000000         1057443191370142719999999.99999999930      
   17597088.0000000000000000000000000000         1057443191370142719999999.99999999919      
   17880912.0000000000000000000000000000         1057443191370142719999999.99999999977      
   18164736.0000000000000000000000000000         1057443191370142719999999.99999999977      
   18448560.0000000000000000000000000000         1057443191370142719999999.99999999953      
   18732384.0000000000000000000000000000         1057443191370142719999999.99999999953      
   19016208.0000000000000000000000000000         1057443191370142719999999.99999999965      
   19300032.0000000000000000000000000000         1057443191370142719999999.99999999942      
   19583856.0000000000000000000000000000         1057443191370142719999999.99999999965      
   19867680.0000000000000000000000000000         1057443191370142719999999.99999999977      
   20151504.0000000000000000000000000000         1057443191370142719999999.99999999988      
   20435328.0000000000000000000000000000         1057443191370142719999999.99999999977      
   20719152.0000000000000000000000000000         1057443191370142719999999.99999999977      
   21002976.0000000000000000000000000000         1057443191370142719999999.99999999965      
   21286800.0000000000000000000000000000         1057443191370142719999999.99999999965      
   21570624.0000000000000000000000000000         1057443191370142719999999.99999999965      
   21854448.0000000000000000000000000000         1057443191370142719999999.99999999953      
   22138272.0000000000000000000000000000         1057443191370142719999999.99999999884      
   22422096.0000000000000000000000000000         1057443191370142719999999.99999999907      
   22705920.0000000000000000000000000000         1057443191370142719999999.99999999953      
   22989744.0000000000000000000000000000         1057443191370142719999999.99999999919      
   23273568.0000000000000000000000000000         1057443191370142719999999.99999999919      
   23557392.0000000000000000000000000000         1057443191370142719999999.99999999907      
   23841216.0000000000000000000000000000         1057443191370142719999999.99999999930      
   24125040.0000000000000000000000000000         1057443191370142719999999.99999999884      
   24408864.0000000000000000000000000000         1057443191370142719999999.99999999895      
   24692688.0000000000000000000000000000         1057443191370142719999999.99999999884      
   24976512.0000000000000000000000000000         1057443191370142719999999.99999999860      
   25260336.0000000000000000000000000000         1057443191370142719999999.99999999907      
   25544160.0000000000000000000000000000         1057443191370142719999999.99999999907      
   25827984.0000000000000000000000000000         1057443191370142719999999.99999999860      
   26111808.0000000000000000000000000000         1057443191370142719999999.99999999872      
   26395632.0000000000000000000000000000         1057443191370142719999999.99999999860      
   26679456.0000000000000000000000000000         1057443191370142719999999.99999999849      
   26963280.0000000000000000000000000000         1057443191370142719999999.99999999872      
   27247104.0000000000000000000000000000         1057443191370142719999999.99999999884      
   27530928.0000000000000000000000000000         1057443191370142719999999.99999999884      
   27814752.0000000000000000000000000000         1057443191370142719999999.99999999895      
   28098576.0000000000000000000000000000         1057443191370142719999999.99999999895      
   28382400.0000000000000000000000000000         1057443191370142719999999.99999999919      
   28666224.0000000000000000000000000000         1057443191370142719999999.99999999907      
   28950048.0000000000000000000000000000         1057443191370142719999999.99999999930      
   29233872.0000000000000000000000000000         1057443191370142719999999.99999999919      
